,flick_pitch,flick_time,iteration,jump1_pitch,jump1_time,jump2_pitch,jump2_time,maxSpeed_action,minSpeed_action,result,timestamp
108,0.33333333333333326,0.35,108.0,0.33333333333333326,0.25,0.33333333333333326,0.02,450.0,0.0,FAIL: NoTouch,2020-12-17 18:20:35.466176
109,0.33333333333333326,0.15,109.0,1.0,0.15000000000000002,1.0,0.12000000000000001,250.0,0.0,FAIL: NoTouch,2020-12-17 18:20:46.646456
110,-1.0,0.35,110.0,-1.0,0.25,1.0,0.12000000000000001,750.0,700.0,FAIL: Timeout,2020-12-17 18:20:57.836768
111,-1.0,0.35,111.0,-1.0,0.15000000000000002,1.0,0.02,400.0,350.0,FAIL: NoTouch,2020-12-17 18:21:09.026968
112,0.33333333333333326,0.55,112.0,-0.33333333333333337,0.15000000000000002,0.33333333333333326,0.22,600.0,350.0,FAIL: Timeout,2020-12-17 18:21:20.287330
113,0.33333333333333326,0.35,113.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.22,400.0,350.0,FAIL: Timeout,2020-12-17 18:21:31.502531
114,-1.0,0.35,114.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.02,800.0,350.0,FAIL: Timeout,2020-12-17 18:21:42.701469
115,-1.0,0.55,115.0,-0.33333333333333337,0.25,-0.33333333333333337,0.02,750.0,700.0,FAIL: NoTouch,2020-12-17 18:21:53.911048
116,-0.33333333333333337,0.55,116.0,0.33333333333333326,0.05,0.33333333333333326,0.22,750.0,700.0,FAIL: NoTouch,2020-12-17 18:22:05.101784
117,-0.33333333333333337,0.35,117.0,0.33333333333333326,0.05,-1.0,0.12000000000000001,450.0,0.0,FAIL: Timeout,2020-12-17 18:22:16.273706
118,-1.0,0.55,118.0,1.0,0.15000000000000002,1.0,0.12000000000000001,750.0,700.0,FAIL: NoTouch,2020-12-17 18:22:27.467207
119,1.0,0.35,119.0,-0.33333333333333337,0.05,-0.33333333333333337,0.02,450.0,0.0,FAIL: NoTouch,2020-12-17 18:22:38.639970
120,1.0,0.15,120.0,1.0,0.25,0.33333333333333326,0.22,950.0,700.0,FAIL: NoTouch,2020-12-17 18:22:49.808588
121,0.33333333333333326,0.35,121.0,-0.33333333333333337,0.05,0.33333333333333326,0.02,800.0,350.0,FAIL: Timeout,2020-12-17 18:23:00.982791
122,-1.0,0.15,122.0,1.0,0.05,0.33333333333333326,0.12000000000000001,50.0,0.0,FAIL: Timeout,2020-12-17 18:23:12.169125
123,0.33333333333333326,0.55,123.0,1.0,0.05,1.0,0.22,400.0,350.0,FAIL: NoTouch,2020-12-17 18:23:23.341734
124,-1.0,0.35,124.0,1.0,0.15000000000000002,1.0,0.12000000000000001,400.0,350.0,FAIL: NoTouch,2020-12-17 18:23:34.457410
125,1.0,0.35,125.0,-0.33333333333333337,0.05,-1.0,0.22,450.0,0.0,FAIL: Timeout,2020-12-17 18:23:45.557250
126,0.33333333333333326,0.35,126.0,-0.33333333333333337,0.15000000000000002,1.0,0.22,450.0,0.0,FAIL: NoTouch,2020-12-17 18:23:56.666015
127,-1.0,0.15,127.0,-1.0,0.25,-0.33333333333333337,0.12000000000000001,250.0,0.0,FAIL: Timeout,2020-12-17 18:24:07.822608
128,0.33333333333333326,0.15,128.0,-0.33333333333333337,0.05,0.33333333333333326,0.02,750.0,700.0,FAIL: NoTouch,2020-12-17 18:24:18.963015
129,0.33333333333333326,0.55,129.0,-1.0,0.15000000000000002,-1.0,0.22,1150.0,700.0,FAIL: Timeout,2020-12-17 18:24:30.099607
130,-0.33333333333333337,0.15,130.0,0.33333333333333326,0.05,0.33333333333333326,0.12000000000000001,750.0,700.0,FAIL: NoTouch,2020-12-17 18:24:41.231294
131,1.0,0.55,131.0,-1.0,0.05,-0.33333333333333337,0.22,600.0,350.0,FAIL: Timeout,2020-12-17 18:24:52.336351
132,1.0,0.15,132.0,0.33333333333333326,0.25,-0.33333333333333337,0.12000000000000001,400.0,350.0,FAIL: Timeout,2020-12-17 18:25:03.493380
133,-1.0,0.55,133.0,1.0,0.25,1.0,0.22,50.0,0.0,FAIL: NoTouch,2020-12-17 18:25:14.610561
134,0.33333333333333326,0.15,134.0,1.0,0.05,1.0,0.02,400.0,350.0,FAIL: NoTouch,2020-12-17 18:25:25.770457
135,-1.0,0.55,135.0,-1.0,0.15000000000000002,-1.0,0.02,50.0,0.0,FAIL: Timeout,2020-12-17 18:25:36.933397
136,0.33333333333333326,0.35,136.0,1.0,0.15000000000000002,-1.0,0.22,800.0,350.0,FAIL: Timeout,2020-12-17 18:25:48.083176
