,minSpeed_action,maxSpeed_action,flick_time,flick_pitch,jump1_pitch,jump1_time,jump2_pitch,jump2_time,iteration,params,result
1,,,,,,,,,123.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,750.0,0.55,-1.0,1.0,0.05,0.33333333333333326,0.02,,,
1,,,,,,,,,124.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,700.0,950.0,0.15,1.0,-0.33333333333333337,0.25,-0.33333333333333337,0.22,,,
1,,,,,,,,,125.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,400.0,0.35,0.33333333333333326,0.33333333333333326,0.15000000000000002,1.0,0.22,,,
1,,,,,,,,,126.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,50.0,0.55,-1.0,1.0,0.05,0.33333333333333326,0.02,,,
1,,,,,,,,,127.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,350.0,800.0,0.15,-1.0,1.0,0.25,1.0,0.02,,,
1,,,,,,,,,128.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,750.0,0.55,-1.0,0.33333333333333326,0.05,-0.33333333333333337,0.22,,,
1,,,,,,,,,129.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,600.0,0.15,1.0,1.0,0.05,-1.0,0.02,,,
1,,,,,,,,,130.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,50.0,0.15,1.0,1.0,0.05,1.0,0.22,,,
1,,,,,,,,,131.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,250.0,0.55,1.0,-1.0,0.25,0.33333333333333326,0.22,,,
1,,,,,,,,,132.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,450.0,0.15,1.0,1.0,0.15000000000000002,-1.0,0.22,,,
1,,,,,,,,,133.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,250.0,0.35,-0.33333333333333337,1.0,0.25,-1.0,0.02,,,
1,,,,,,,,,134.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,50.0,0.35,1.0,0.33333333333333326,0.15000000000000002,0.33333333333333326,0.02,,,
1,,,,,,,,,135.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,700.0,750.0,0.55,1.0,1.0,0.15000000000000002,1.0,0.12000000000000001,,,
1,,,,,,,,,136.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,450.0,0.15,-1.0,1.0,0.05,-0.33333333333333337,0.22,,,
1,,,,,,,,,137.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,800.0,0.55,-1.0,-0.33333333333333337,0.05,0.33333333333333326,0.02,,,
1,,,,,,,,,138.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,450.0,0.55,-1.0,0.33333333333333326,0.15000000000000002,1.0,0.12000000000000001,,,
1,,,,,,,,,139.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,600.0,0.35,1.0,0.33333333333333326,0.05,-1.0,0.12000000000000001,,,
1,,,,,,,,,140.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,50.0,0.15,0.33333333333333326,-0.33333333333333337,0.05,-1.0,0.02,,,
1,,,,,,,,,141.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,450.0,0.35,1.0,1.0,0.15000000000000002,-1.0,0.12000000000000001,,,
1,,,,,,,,,142.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,800.0,0.15,-0.33333333333333337,-0.33333333333333337,0.25,0.33333333333333326,0.02,,,
1,,,,,,,,,143.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,450.0,0.55,-0.33333333333333337,0.33333333333333326,0.25,1.0,0.12000000000000001,,,
1,,,,,,,,,144.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,950.0,0.15,1.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.02,,,
1,,,,,,,,,145.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,700.0,950.0,0.55,-0.33333333333333337,-0.33333333333333337,0.15000000000000002,1.0,0.02,,,
1,,,,,,,,,146.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,450.0,0.15,0.33333333333333326,1.0,0.15000000000000002,-0.33333333333333337,0.22,,,
1,,,,,,,,,147.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,800.0,0.35,0.33333333333333326,-1.0,0.25,0.33333333333333326,0.22,,,
1,,,,,,,,,148.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,600.0,0.35,1.0,-0.33333333333333337,0.15000000000000002,-1.0,0.12000000000000001,,,
1,,,,,,,,,149.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: Timeout
0,350.0,400.0,0.35,1.0,0.33333333333333326,0.05,-1.0,0.12000000000000001,,,
1,,,,,,,,,150.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,50.0,0.15,0.33333333333333326,-0.33333333333333337,0.05,-1.0,0.12000000000000001,,,
1,,,,,,,,,151.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,450.0,0.55,-0.33333333333333337,1.0,0.05,-0.33333333333333337,0.22,,,
1,,,,,,,,,152.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,600.0,0.15,-1.0,1.0,0.25,-1.0,0.22,,,
1,,,,,,,,,153.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,250.0,0.35,0.33333333333333326,1.0,0.25,-1.0,0.22,,,
1,,,,,,,,,154.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,350.0,400.0,0.15,0.33333333333333326,0.33333333333333326,0.25,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,155.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,50.0,0.15,1.0,1.0,0.25,1.0,0.02,,,
1,,,,,,,,,156.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,700.0,1150.0,0.35,1.0,-0.33333333333333337,0.15000000000000002,-1.0,0.22,,,
1,,,,,,,,,157.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,350.0,800.0,0.35,1.0,-0.33333333333333337,0.05,-0.33333333333333337,0.02,,,
1,,,,,,,,,158.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,50.0,0.35,1.0,-1.0,0.25,-1.0,0.02,,,
1,,,,,,,,,159.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: Timeout
0,350.0,400.0,0.55,-1.0,-1.0,0.25,1.0,0.22,,,
1,,,,,,,,,160.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,50.0,0.55,0.33333333333333326,-0.33333333333333337,0.15000000000000002,-1.0,0.02,,,
1,,,,,,,,,161.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,1150.0,0.35,0.33333333333333326,1.0,0.15000000000000002,1.0,0.12000000000000001,,,
1,,,,,,,,,162.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,1150.0,0.15,-1.0,-0.33333333333333337,0.15000000000000002,-1.0,0.02,,,
1,,,,,,,,,163.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,50.0,0.15,1.0,0.33333333333333326,0.25,-1.0,0.22,,,
1,,,,,,,,,164.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,0.0,50.0,0.55,-1.0,1.0,0.15000000000000002,1.0,0.22,,,
1,,,,,,,,,165.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,400.0,0.15,1.0,-0.33333333333333337,0.05,0.33333333333333326,0.02,,,
1,,,,,,,,,166.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,50.0,0.35,1.0,-1.0,0.25,1.0,0.12000000000000001,,,
1,,,,,,,,,167.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,750.0,0.15,1.0,-1.0,0.25,-0.33333333333333337,0.02,,,
1,,,,,,,,,168.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,0.0,250.0,0.15,-0.33333333333333337,-1.0,0.25,-0.33333333333333337,0.02,,,
1,,,,,,,,,169.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: Timeout
0,350.0,800.0,0.15,-1.0,-1.0,0.05,1.0,0.02,,,
1,,,,,,,,,170.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,400.0,0.55,-1.0,-0.33333333333333337,0.15000000000000002,-1.0,0.22,,,
1,,,,,,,,,171.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,700.0,950.0,0.15,-0.33333333333333337,-0.33333333333333337,0.05,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,172.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,750.0,0.55,0.33333333333333326,1.0,0.15000000000000002,0.33333333333333326,0.02,,,
1,,,,,,,,,173.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,0.0,50.0,0.55,-0.33333333333333337,-0.33333333333333337,0.15000000000000002,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,174.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,1150.0,0.55,1.0,1.0,0.15000000000000002,1.0,0.22,,,
1,,,,,,,,,175.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,600.0,0.55,-1.0,1.0,0.05,0.33333333333333326,0.02,,,
1,,,,,,,,,176.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,1150.0,0.35,-1.0,-1.0,0.15000000000000002,1.0,0.22,,,
1,,,,,,,,,177.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,1150.0,0.55,0.33333333333333326,1.0,0.05,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,178.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,250.0,0.55,-1.0,-0.33333333333333337,0.05,0.33333333333333326,0.22,,,
1,,,,,,,,,179.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,400.0,0.15,1.0,-0.33333333333333337,0.05,1.0,0.02,,,
1,,,,,,,,,180.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,950.0,0.55,1.0,-1.0,0.05,-1.0,0.12000000000000001,,,
1,,,,,,,,,181.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,350.0,400.0,0.15,0.33333333333333326,1.0,0.15000000000000002,1.0,0.02,,,
1,,,,,,,,,182.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,0.0,450.0,0.15,-0.33333333333333337,-0.33333333333333337,0.05,-0.33333333333333337,0.22,,,
1,,,,,,,,,183.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,1150.0,0.15,0.33333333333333326,-1.0,0.05,-1.0,0.22,,,
1,,,,,,,,,184.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,1150.0,0.35,1.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,185.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,800.0,0.15,0.33333333333333326,1.0,0.25,-0.33333333333333337,0.22,,,
1,,,,,,,,,186.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,0.0,50.0,0.15,1.0,1.0,0.15000000000000002,-1.0,0.12000000000000001,,,
1,,,,,,,,,187.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,350.0,800.0,0.15,-1.0,0.33333333333333326,0.05,-0.33333333333333337,0.22,,,
1,,,,,,,,,188.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,350.0,600.0,0.15,0.33333333333333326,-1.0,0.25,0.33333333333333326,0.22,,,
1,,,,,,,,,189.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,450.0,0.15,-0.33333333333333337,0.33333333333333326,0.05,0.33333333333333326,0.22,,,
1,,,,,,,,,190.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,450.0,0.35,0.33333333333333326,-0.33333333333333337,0.05,0.33333333333333326,0.22,,,
1,,,,,,,,,191.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,800.0,0.15,1.0,-1.0,0.05,1.0,0.12000000000000001,,,
1,,,,,,,,,192.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,800.0,0.55,1.0,1.0,0.15000000000000002,1.0,0.22,,,
1,,,,,,,,,193.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,800.0,0.15,-1.0,-1.0,0.15000000000000002,-0.33333333333333337,0.02,,,
1,,,,,,,,,194.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,1150.0,0.35,1.0,0.33333333333333326,0.25,-0.33333333333333337,0.22,,,
